SampleID	k__Bacteria|Other|Other|Other	k__Bacteria|p__Actinobacteria|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales	k__Bacteria|p__Bacteroidetes|Other|Other	k__Bacteria|p__Bacteroidetes|c__|o__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2	k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales	k__Bacteria|p__Firmicutes|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]|o__[Brachyspirales]	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	k__Bacteria|p__TM7|c__TM7-3|Other	k__Bacteria|p__TM7|c__TM7-3|o__	k__Bacteria|p__TM7|c__TM7-3|o__CW040	k__Bacteria|p__TM7|c__TM7-3|o__EW055	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	k__Bacteria|p__Tenericutes|c__RF3|o__ML615J-28	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	k__Bacteria|p__WPS-2|c__|o__	k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales	k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales
C160NSYM.03	0.000374011540928	0.0	0.0	0.00333938875828	0.00387369095961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021372088053	0.0	0.000374011540928	0.0	0.0335274631331	0.0	0.615783287027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.342487711049	2.67151100663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PSPN.03	0.0	0.0	0.0	0.0366548099469	0.129472189878	0.0014196162251	0.0	0.0	0.0	0.285454516453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00877290925622	0.0	0.530856714466	0.000733734228702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261592203276	0.0	0.0	0.00204169524508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00197789226867	0.0	0.0	0.0
E160PLNT.03	1.77619893428e-05	0.0	0.0	0.0142806394316	0.568667850799	0.0	0.0	1.77619893428e-05	0.0	0.194831261101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177619893428	0.0	0.0520426287744	0.0	0.0485435168739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8809946714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121314387211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77619893428e-05
G160PQS2.03	4.98020369033e-05	0.0	0.0	0.0405388580393	0.0313752832491	0.00916357479021	0.0	9.96040738066e-05	0.0	0.154660225603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199208147613	7.4703055355e-05	0.00164346721781	0.0	0.758460121019	2.49010184517e-05	0.000498020369033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089643666426	0.0	0.0	0.0022659926791	0.0	0.0	4.98020369033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NXSZ.03	0.000404669890537	0.0	0.0	0.00212451692532	0.24654513081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.09339781074e-05	0.00350039455314	0.0	0.0646055480242	0.0	0.37009084839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312647957429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NVW8.03	0.000178300793439	0.0	0.0	1.78300793439e-05	0.0126236961754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78300793439e-05	0.000481412142284	1.78300793439e-05	0.0433984131229	0.0	0.274351430864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78300793439e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.668841936347	3.56601586877e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78300793439e-05
H160PMRG.03	0.0	0.0	0.0	0.0857233722678	0.459393431248	0.0239100265988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89117613045e-05	0.0	0.0208164681392	0.0	0.284939863536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89117613045e-05	1.44558806522e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.125130102926	0.0	0.0	0.0	1.44558806522e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160PSBP.03	0.0	0.0	0.0	0.0557330679378	0.105494735739	0.0223141794563	0.0	5.2380702949e-05	0.0	0.0834948405008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000838091247185	0.0	0.0261903514745	0.0	0.647582630559	0.0	5.2380702949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0582473416793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PHZD.03	0.0	0.0	0.0	0.0558165082011	0.407913178529	0.00403424372135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89401113679e-05	0.00026516155915	0.0	0.0383726656313	0.0	0.473086101746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203984999432	0.0	9.47005568393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160PLPM.03	0.0	0.0	0.0	0.030936094164	0.121587477661	0.000523818327479	0.0	0.0	0.0	0.16725211068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004313797991	0.0	0.00354347692118	0.0	0.662599371418	0.000739508227029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00240340173784	0.0	0.0	0.00228015036667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00770321069822	0.0	0.0	0.0
B160P04K.03	0.00049549921546	0.0	0.0	0.00338591130564	0.188289701875	0.0	0.0	0.0	0.0	8.25832025766e-05	0.0	0.0	0.0	0.0	0.0	8.25832025766e-05	0.000165166405153	0.00561565777521	8.25832025766e-05	0.155504170452	0.0	0.23940870427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406887439095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PPNJ.03	0.00408098786235	0.0	0.0	0.00039493430926	2.63289539507e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26579079013e-05	0.00115847397383	0.000605565940865	0.032016008004	0.0	0.52276138069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63289539507e-05	0.438508728048	0.0	0.000368605355309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PMG8.03	0.0	0.0	0.0	0.0145083628991	0.223580841358	3.16776482514e-05	0.0	0.0	0.0	0.224689559047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.50329447542e-05	0.0	0.0805879371515	0.0	0.312214901166	0.00133046122656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133046122656	0.0	0.0	0.0	0.0	0.00452990369995	0.0	0.0	0.137100861632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P3K3.03	3.6461086905e-05	0.0	0.0	0.000619838477385	0.00014584434762	0.0	0.0	0.0	0.0	0.00209651249704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11527172625e-05	0.0	0.362404973292	0.0	3.6461086905e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.634568756495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QYJK.03	0.0	0.0	0.0	0.000192690603122	0.0	0.0	0.0	4.2820134027e-05	0.0	0.175348448841	0.0	0.0	0.0	0.0	0.0	0.0	6.42302010405e-05	0.0108977241099	0.000492431541311	0.087160382812	0.0	0.00974158049115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.715995461066	0.0	6.42302010405e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PT6Q.03	0.0	0.0	0.0	0.0484767578553	0.186634521509	0.00296877801909	0.0	0.0	0.0	0.158620414832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041642591006	0.0	0.543445774971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556695690291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99246846919e-05
B160NXVF.03	0.000348815861942	0.0	0.0	0.00354323480815	0.401982742794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203781898293	0.000110152377455	0.557315953736	0.0	0.00119331742243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140077106664	1.83587295759e-05	0.00110152377455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RMF3.03	2.19158868264e-05	0.0	0.0	0.0440728484078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146836441737	2.19158868264e-05	0.0226829428653	0.0	0.455346380591	0.0	0.0	0.0	0.0	0.0	0.0	4.38317736527e-05	0.0	0.0	0.0	4.38317736527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47627605251	0.0	0.0	2.19158868264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RJVJ.03	0.0	0.0	0.0	0.0051157904353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00100488740693	0.000479605353309	2.28383501576e-05	0.312839720459	0.0	0.0348513223405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.645617320605	0.0	0.0	6.85150504728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PPD4.03	8.27335153471e-05	0.0	0.0	0.0630015719368	0.0377678497559	0.0109621907835	0.0	0.0	0.0	0.246173574915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000455034334409	0.0	0.00244063870274	0.0	0.636220733019	0.000165467030694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148920327625	0.0	0.0	0.0	8.27335153471e-05	0.0	0.0	0.00115826921486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NSSY.03	2.655196219e-05	0.0	0.0	0.00193829323987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148690988264	0.141203334926	0.0063724709256	0.047926291753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029207158409	0.0	0.674366735702	0.0	0.126360788062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.655196219e-05
K160NR81.03	0.000108213396819	0.0	0.0	0.0289651192151	0.000811600476139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80355661364e-05	0.0	0.00135266746023	3.60711322728e-05	0.0868232153807	0.0	0.647729322223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80355661364e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.80355661364e-05	0.233975399488	0.000144284529091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PFQ7.03	0.000533404453927	0.0	0.0	0.00183357781037	0.0327043605814	0.0	0.0	0.0	0.0	0.279570609415	0.0	0.0	0.0	0.0	0.0	0.0	3.33377783704e-05	0.0459394585945	0.0	0.066142152287	0.0	0.564008534471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133351113482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100013335111	0.00900120016002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160NVXQ.03	0.000159178638227	0.0	0.0	0.00302439412631	0.0699590115007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298459946675	0.418779099845	0.000775995861355	0.49279716662	0.0	0.00489474312547	0.0	0.0	0.0	0.0	0.0	0.0	3.97946595567e-05	0.0	0.0	0.0	0.000139281308448	0.0	0.0	0.0	0.0	0.0	0.0	0.000298459946675	7.95893191134e-05	0.000994866488917	0.00499422977436	0.0	0.0	0.0	0.0	7.95893191134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160NXKF.03	0.000154217858428	0.0	0.0	0.00323857502699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142223136106	0.0	0.0	0.000634006751315	0.279100053119	0.00140509604346	0.499511643448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42706352062e-05	0.0	0.0	1.71353176031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71353176031e-05	0.000257029764047	0.214174334721	0.0	3.42706352062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NXC3.03	0.000217196535715	0.0	0.0	0.00119458094643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171042271876	0.795428012923	0.000352944370537	0.036597616268	0.0	0.157114544023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42991339288e-05	0.0	0.0	0.00024434610268	0.000108598267858	0.0	0.0	0.0	0.0	0.0	0.00024434610268	0.0	0.00114028181251	0.00507696902234	8.14487008932e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000434393071431
C160NYNS.03	0.0	0.0	0.0	0.0	1.93550884528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000367746680602	0.116149885805	0.00160647234158	0.598459334959	0.0	7.7420353811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.283261719506	0.0	3.87101769055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93550884528e-05
A160P5PX.03	0.0	0.0	0.0	0.0014218131996	0.0	0.0	0.0	0.0	0.0	2.58511490836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000387767236254	0.163482666805	0.000232660341752	0.506501563995	0.0	0.000129255745418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103404596334	0.0	0.0	2.58511490836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000413618385337	0.326629268671	0.000646278727089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160NSZY.03	0.0	0.0	0.0	0.000101947191355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020389438271	0.357477826486	0.00117239270058	0.639514731369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000254867978387	0.0	0.0	0.0	0.0	0.0	0.0	0.00040778876542	0.0	0.000815577530839	0.0	5.09735956774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160RFT5.03	0.00817574115951	0.0	0.0	0.00221167466017	0.0	0.0	0.0	0.0	0.0	2.48502770806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000919460251982	0.861658507492	0.0	0.105017270943	0.0	0.0217936929997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000173951939564	0.0	0.0	2.48502770806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NQB7.03	0.00195405334037	0.0	0.0	0.00903089516768	0.0703459202535	0.0	0.0	0.0	0.0	1.76040841475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00119707772203	0.0518792359827	0.000299269430508	0.159598626881	0.0	0.644626353314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610509638236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P6T8.03	0.197468417512	0.0	0.0	0.00256646649889	2.49171504747e-05	0.0	0.0	0.0	0.0	2.49171504747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000847183116139	0.798569755563	0.0	0.000199337203797	0.0	7.4751451424e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98343009493e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49171504747e-05	9.96686018987e-05	0.0	4.98343009493e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T6TB.03	0.0010374468926	0.0	0.0	0.00874419523762	0.00696571485031	0.00271712281395	0.0	0.000296413397886	0.0	0.213368244245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94022329809e-05	0.0	0.0293449263907	0.0	0.658383558937	0.00118565359154	0.0453512498765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582946349175	4.94022329809e-05	0.0	0.0	0.00429799426934	0.0	4.94022329809e-05	0.0	0.0223298093074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RNGX.03	0.0	0.0	0.0	5.41462490186e-05	5.41462490186e-05	2.70731245093e-05	0.0	0.0	0.0	0.000189511871565	0.0	0.0	0.0	0.0	0.0	0.0	0.00584779489401	0.0	0.0	0.100197633809	0.0	0.434875598993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70731245093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.458131412946	0.0	0.0	0.000595608739205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S29S.03	0.0	0.0	0.0	0.00275633958104	0.0963800073502	0.00215913267181	0.0	0.0	0.0	0.15894891584	0.0	0.0	0.0	0.0	0.0	0.0	0.000321572951121	0.000367511944138	0.0	0.0386806321205	0.0	0.593531789783	0.000689084895259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0324788680632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0735023888276	0.0	4.59389930173e-05	0.000137816979052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RNPX.03	0.0	0.0	0.0	0.00767053237147	0.000730526892521	0.0	0.0	0.0	0.0	6.08772410434e-05	0.0	0.0	0.0	0.0	0.0	3.04386205217e-05	0.000578333789913	9.13158615652e-05	0.0	0.295285057681	0.0	0.647399019876	0.0	9.13158615652e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0480321431833	0.0	3.04386205217e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RFVN.03	0.000222494159528	0.0	0.0	0.00025957651945	0.0287017465792	0.000667482478585	0.0	0.0	0.0	0.130678236363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.41647198428e-05	0.0	0.013683390811	0.0	0.264397226239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70823599214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.56113027033	0.0	0.000111247079764	3.70823599214e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RQJC.03	0.0	0.0	0.0	0.00146182390644	0.0194909854192	0.00112447992803	0.0	0.0	0.0	0.0950185539188	0.0	0.0	0.0	0.0	0.0	3.74826642678e-05	7.49653285356e-05	0.00251133850594	7.49653285356e-05	0.0286742381648	0.0	0.569699014206	0.00277371715582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224895985607	0.0	0.0	0.278646126167	0.0	0.0	0.000187413321339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RXZM.03	0.000204582651391	0.0	0.0	0.000204582651391	0.00122749590835	0.0	0.0	0.0	0.0	8.18330605565e-05	0.0	0.0	0.0	0.0	0.0	0.000818330605565	0.00327332242226	0.000163666121113	0.0	0.102414075286	0.0	0.686129296236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09165302782e-05	0.0	0.0	0.205400981997	0.0	0.0	4.09165302782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S9XQ.03	0.0	0.0	0.0	0.00947468154543	0.0	7.01828262624e-05	0.0	0.0	0.0	7.01828262624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000315822718181	0.0	0.0	0.00814120784644	0.0	0.820928518791	7.01828262624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.50914131312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155314594519	0.0	0.00554444327473	3.50914131312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160Q5WK.03	0.0	0.0	0.0	0.0151689368477	0.0842473023174	0.0010171590306	0.0	0.0	0.0	0.375862373961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163585706704	0.0	0.35888024058	0.000176897222714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.42243056784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000398018751106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000619140279498	0.0	0.0	0.0
H160Q4V2.03	5.08672872476e-05	0.0	0.0	0.0507655526731	0.00116994760669	0.00651101276769	0.0	0.0	0.0	0.127575156417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132254946844	0.0	0.752988453126	0.00534106516099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00752835851264	0.0	0.0	0.0	0.00549366702274	0.00467979042678	0.0	0.0	0.0365227122438	0.0	0.0	5.08672872476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
